# 
# Header Description:
# 
# Version: v3.10.5 (24099-google), Manufacturer: Xiaomi, Model: M2012K11AG, GNSS HW Year: 2020, Platform: 12, API Level: 32 
# 
# Raw GNSS measurements format:
#   Raw,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos
# 
# Location fix format: (This is the one we want**************)
#   Fix,Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters,MockLocation
# 
# Navigation message format:
#   Nav,Svid,Type,Status,MessageId,Sub-messageId,Data(Bytes)
# 
# NMEA format (for [NMEA sentence] format see https://en.wikipedia.org/wiki/NMEA_0183):
#   NMEA,[NMEA sentence],(UTC)TimeInMs
# 
# GnssAntennaInfo format (https://developer.android.com/reference/android/location/GnssAntennaInfo):
#   GnssAntennaInfo,CarrierFrequencyMHz,PhaseCenterOffsetXOffsetMm,PhaseCenterOffsetXOffsetUncertaintyMm,PhaseCenterOffsetYOffsetMm,PhaseCenterOffsetYOffsetUncertaintyMm,PhaseCenterOffsetZOffsetMm,PhaseCenterOffsetZOffsetUncertaintyMm,PhaseCenterVariationCorrectionsArray,PhaseCenterVariationCorrectionUncertaintiesArray,PhaseCenterVariationCorrectionsDeltaPhi,PhaseCenterVariationCorrectionsDeltaTheta,SignalGainCorrectionsArray,SignalGainCorrectionUncertaintiesArray,SignalGainCorrectionsDeltaPhi,SignalGainCorrectionsDeltaTheta
# 
# GnssStatus format (https://developer.android.com/reference/android/location/GnssStatus):
#   Status,UnixTimeMillis,SignalCount,SignalIndex,ConstellationType,Svid,CarrierFrequencyHz,Cn0DbHz,AzimuthDegrees,ElevationDegrees,UsedInFix,HasAlmanacData,HasEphemerisData,BasebandCn0DbHz
# Orientation sensor format (https://developer.android.com/reference/android/hardware/SensorEvent#values):
#   OrientationDeg,utcTimeMillis,elapsedRealtimeNanos,yawDeg,rollDeg,pitchDeg
Fix,gps,52.16777328,0.17026092,92.308837890625,0.86,9.935046,186.9,1741097635000,0.840595,46.360607,328729222079138,2.5,0
Fix,gps,52.1677655,0.17026915,92.0289306640625,0.88,9.935046,152.5,1741097636000,0.840595,45.697227,328730225447732,2.5,0
Fix,gps,52.16775612,0.1702743,92.3065185546875,0.93,9.935046,172.3,1741097637000,0.85982555,44.372936,328731216175752,2.5,0
Fix,gps,52.16774783,0.17027822,92.71307373046875,0.79,9.935046,172.8,1741097638000,0.840595,49.60121,328732219267731,2.5,0
Fix,gps,52.16773858,0.1702839,92.73028564453125,0.86,9.935046,159.6,1741097639000,0.8736704,47.54343,328733225839501,2.5,0
Fix,gps,52.16773031,0.17028857,92.70355224609375,0.78,9.935046,170.9,1741097640000,0.840595,49.986183,328734225134345,2.5,0
Fix,gps,52.16771944,0.1702899,92.6759033203125,1.05,9.935046,188.8,1741097641000,0.840595,39.9021,328735222511532,2.5,0
Fix,gps,52.16770947,0.17028921,92.82415771484375,0.83,9.935046,183.9,1741097642000,0.84599054,47.72544,328736227794500,2.5,0
Fix,gps,52.16769935,0.17028497,93.0103759765625,1.05,9.935046,194.3,1741097643000,0.840595,39.821495,328737221795385,2.5,0
Fix,gps,52.16768951,0.17028378,92.9205322265625,0.84,9.935046,178.8,1741097644000,0.840595,47.352108,328738226998197,2.5,0
Fix,gps,52.16767931,0.17028356,92.8350830078125,0.91,9.935046,181.3,1741097645000,0.85146934,45.01261,328739217514916,2.5,0
Fix,gps,52.16767028,0.17028532,92.79290771484375,0.88,9.935046,183.2,1741097646000,0.9291394,48.451828,328740217760072,2.5,0
Fix,gps,52.16766182,0.17029085,93.04632568359375,0.88,9.935046,174.5,1741097647000,1.018332,51.6693,328741219615800,2.5,0
Fix,gps,52.16765367,0.17030112,93.61566162109375,0.92,9.935046,161.5,1741097648000,0.840595,44.376568,328742225610488,2.5,0
Fix,gps,52.16764416,0.17030979,93.245849609375,0.89,9.935046,159.5,1741097649000,0.8653323,46.14051,328743219375904,2.5,0
Fix,gps,52.16763467,0.17031784,93.83013916015625,0.87,9.935046,161.8,1741097650000,0.88481635,47.141537,328744212742778,2.5,0
Fix,gps,52.16762447,0.17032073,93.51043701171875,0.97,9.935046,182.8,1741097651000,0.90210867,43.322815,328745226054080,2.5,0
Fix,gps,52.16761418,0.17032825,93.65924072265625,1.01,9.935046,162.9,1741097652000,0.84599054,41.215282,328746215354757,2.5,0
Fix,gps,52.16760596,0.17033666,93.7337646484375,0.94,9.935046,149.5,1741097653000,0.85982555,43.84853,328747229916006,2.5,0
Fix,gps,52.16759762,0.17034176,93.864013671875,0.9,9.935046,161.8,1741097654000,0.90443355,46.464237,328748223504339,2.5,0
Fix,gps,52.16758748,0.17034624,93.60833740234375,0.95,9.935046,176.6,1741097655000,0.88481635,43.957172,328749207950641,2.5,0
Fix,gps,52.16757777,0.17035145,92.77392578125,0.91,9.935046,177.7,1741097656000,0.840595,44.496643,328750226388557,2.5,0
Fix,gps,52.16756733,0.17036273,92.8970947265625,1.01,9.935046,153.1,1741097657000,0.87091905,41.679993,328751226572880,2.5,0
Fix,gps,52.1675578,0.17036974,93.16046142578125,0.91,9.935046,169.2,1741097658000,0.840595,44.796722,328752226216057,2.5,0
Fix,gps,52.16755055,0.17037617,92.90252685546875,0.82,9.935046,163.2,1741097659000,0.840595,48.306725,328753215233921,2.5,0
Fix,gps,52.16754096,0.17037446,92.939697265625,1.05,9.935046,188.4,1741097660000,0.84599054,40.11144,328754224495431,2.5,0
Fix,gps,52.16753178,0.17037937,93.29107666015625,1.02,9.935046,162.9,1741097661000,0.9208692,43.151375,328755217195483,2.5,0
Fix,gps,52.16752288,0.17038596,93.733154296875,0.94,9.935046,159.8,1741097662000,0.840595,43.341038,328756226917826,2.5,0
Fix,gps,52.16751335,0.17038707,93.4476318359375,0.93,9.935046,178.1,1741097663000,0.840595,43.95066,328757224658190,2.5,0
Fix,gps,52.16750466,0.17038974,93.66107177734375,0.91,9.935046,175.0,1741097664000,0.840595,44.644318,328758213030221,2.5,0
Fix,gps,52.16749433,0.17039233,93.927490234375,0.97,9.935046,177.1,1741097665000,0.88481635,43.33133,328759227792044,2.5,0
Fix,gps,52.16748317,0.17039927,93.9288330078125,0.98,9.935046,167.5,1741097666000,0.8905055,43.32647,328760224599595,2.5,0
Fix,gps,52.16747323,0.17040562,93.92205810546875,0.84,9.935046,179.3,1741097667000,0.84599054,47.612747,328761224122876,2.5,0
Fix,gps,52.1674613,0.17041191,93.5152587890625,1.04,9.935046,166.9,1741097668000,0.84599054,40.478527,328762216802251,2.5,0
Fix,gps,52.16744983,0.17041779,93.214111328125,0.95,9.935046,168.2,1741097669000,0.9183681,45.340763,328763225751729,2.5,0
Fix,gps,52.16743883,0.17042178,93.060302734375,0.97,9.935046,181.3,1741097670000,0.9300538,44.418648,328764215157823,2.5,0
Fix,gps,52.16742873,0.17042516,93.556396484375,0.92,9.935046,180.4,1741097671000,0.9462558,47.49625,328765217041416,2.5,0
Fix,gps,52.16741984,0.17042876,92.82769775390625,0.86,9.935046,175.7,1741097672000,0.840595,46.708492,328766223692770,2.5,0
Fix,gps,52.16740899,0.17042921,92.286376953125,1.1,9.935046,196.0,1741097673000,0.8544004,38.634415,328767215978863,2.5,0
Fix,gps,52.16739978,0.17043449,91.676513671875,1.0,9.935046,171.9,1741097674000,0.9569222,45.211784,328768218686207,2.5,0
Fix,gps,52.16739302,0.17044088,90.838623046875,0.81,9.935046,168.2,1741097675000,0.85702974,48.84504,328769218236936,2.5,0
Fix,gps,52.16738467,0.17044476,91.39508056640625,0.91,9.935046,180.1,1741097676000,0.98737025,49.697742,328770214596623,2.5,0
Fix,gps,52.16737581,0.17045458,92.15692138671875,0.98,9.935046,154.0,1741097677000,0.84599054,42.4094,328771223820737,2.5,0
Fix,gps,52.16736756,0.1704615,92.9117431640625,0.94,9.935046,161.8,1741097678000,0.85146934,43.713356,328772219837403,2.5,0
Fix,gps,52.16735942,0.17047038,93.1700439453125,0.9,9.935046,151.6,1741097679000,0.9300538,47.07265,328773215794017,2.5,0
Fix,gps,52.16735041,0.1704765,93.1337890625,0.97,9.935046,165.8,1741097680000,0.84599054,42.481667,328774227109173,2.5,0
Fix,gps,52.16734053,0.17047694,92.79010009765625,0.94,9.935046,181.8,1741097681000,0.9102197,45.010586,328775212959798,2.5,0
Fix,gps,52.16733086,0.17047112,93.03533935546875,0.91,9.935046,209.7,1741097682000,0.8741853,44.693146,328776225320266,2.5,0
Fix,gps,52.16732101,0.17046759,93.3515625,0.91,9.935046,207.5,1741097683000,0.89888823,47.001293,328777226255110,2.5,0
Fix,gps,52.16731224,0.17046645,93.968505859375,0.77,9.935046,204.1,1741097684000,0.89587945,52.43277,328778209540838,2.5,0
Fix,gps,52.16730339,0.17046201,94.51568603515625,0.89,9.935046,213.5,1741097685000,0.93600214,47.443542,328779227485369,2.5,0
Fix,gps,52.16729306,0.17046291,94.27252197265625,0.95,9.935046,180.5,1741097686000,0.87091905,43.601837,328780226718233,2.5,0
Fix,gps,52.16728444,0.17046903,94.27178955078125,0.83,9.935046,158.3,1741097687000,0.87091905,48.496082,328781212397556,2.5,0
Fix,gps,52.16727635,0.17047649,95.0755615234375,0.83,9.935046,154.5,1741097688000,0.88814414,47.93725,328782215243649,2.5,0
Fix,gps,52.16726825,0.17048123,94.56182861328125,0.86,9.935046,159.6,1741097689000,0.9300538,48.734882,328783218975107,2.5,0
Fix,gps,52.16725989,0.17048191,95.18121337890625,0.85,9.935046,176.1,1741097690000,0.8683893,46.88995,328784219575367,2.5,0
Fix,gps,52.16725104,0.17048655,95.32073974609375,0.79,9.935046,155.6,1741097691000,0.84599054,49.54471,328785225909377,2.5,0
Fix,gps,52.16724176,0.17049138,95.522216796875,0.83,9.935046,162.7,1741097692000,0.95,50.550766,328786218123648,2.5,0
Fix,gps,52.16723216,0.1704966,95.59771728515625,0.83,9.935046,170.0,1741097693000,0.99201816,51.619617,328787215099325,2.5,0
Fix,gps,52.1672232,0.17050359,95.85260009765625,0.96,9.935046,153.1,1741097694000,0.840595,42.870277,328788216465626,2.5,0
Fix,gps,52.16721458,0.17050885,95.6431884765625,0.82,9.935046,164.5,1741097695000,0.8741853,48.56626,328789217103803,2.5,0
Fix,gps,52.16720792,0.17051443,96.1805419921875,0.77,9.935046,161.0,1741097696000,0.88814414,50.644276,328790221750886,2.5,0
Fix,gps,52.16719819,0.17051499,95.9698486328125,0.94,9.935046,191.2,1741097697000,0.95,46.04668,328791216678229,2.5,0
Fix,gps,52.16718931,0.17051517,96.289794921875,0.78,9.935046,191.9,1741097698000,0.9651943,54.33291,328792223995260,2.5,0
Fix,gps,52.16718077,0.17051621,95.8631591796875,0.79,9.935046,187.1,1741097699000,0.88481635,50.705738,328793232320156,2.5,0
Fix,gps,52.16717213,0.170514,95.5457763671875,0.82,9.935046,204.4,1741097700000,1.0043904,53.14972,328794221083072,2.5,0
Fix,gps,52.16716186,0.17051765,95.10595703125,0.87,9.935046,180.4,1741097701000,0.97416633,50.202232,328795228537707,2.5,0
Fix,gps,52.16715372,0.17052511,95.5755615234375,0.82,9.935046,165.6,1741097702000,0.986002,52.063557,328796218771144,2.5,0
Fix,gps,52.16714445,0.17052555,94.91119384765625,1.04,9.935046,204.0,1741097703000,0.9640021,42.86609,328797225327029,2.5,0
Fix,gps,52.16713575,0.17052788,94.48321533203125,0.82,9.935046,192.8,1741097704000,0.9602083,51.26351,328798223655935,2.5,0
Fix,gps,52.16712843,0.17052901,94.56390380859375,0.79,9.935046,194.0,1741097705000,0.91263354,51.49075,328799212581195,2.5,0
Fix,gps,52.16711915,0.17053529,94.64642333984375,0.89,9.935046,163.1,1741097706000,0.8765843,45.690742,328800223157913,2.5,0
Fix,gps,52.16710895,0.17053474,94.7830810546875,0.87,9.935046,194.5,1741097707000,0.85146934,46.288162,328801228596923,2.5,0
Fix,gps,52.16710069,0.1705331,95.08050537109375,0.79,9.935046,205.3,1741097708000,0.85146934,49.54637,328802222349371,2.5,0
Fix,gps,52.16709165,0.17053383,95.2392578125,0.81,9.935046,181.4,1741097709000,0.8653323,49.01396,328803224558693,2.5,0
Fix,gps,52.16708289,0.1705403,96.1634521484375,0.91,9.935046,150.7,1741097710000,0.85146934,44.617508,328804214890256,2.5,0
Fix,gps,52.16707452,0.17054328,96.650634765625,0.86,9.935046,175.2,1741097711000,0.85702974,46.926422,328805218000724,2.5,0
Fix,gps,52.16706739,0.17055527,96.256103515625,0.85,9.935046,133.6,1741097712000,0.840595,47.284496,328806206314317,2.5,0
Fix,gps,52.1670553,0.17056077,96.2445068359375,1.24,9.935046,179.9,1741097713000,0.84599054,34.899822,328807221549942,2.5,0
Fix,gps,52.16704745,0.17056748,95.9007568359375,0.81,9.935046,164.5,1741097714000,0.9569222,52.318947,328808215762754,2.5,0
Fix,gps,52.16704189,0.1705768,95.97637939453125,0.75,9.935046,139.7,1741097715000,0.84599054,51.39743,328809208717024,2.5,0
Fix,gps,52.1670362,0.17058487,95.61279296875,0.76,9.935046,151.9,1741097716000,0.840595,50.759155,328810222956399,2.5,0
Fix,gps,52.16703065,0.17059579,95.89117431640625,0.85,9.935046,135.4,1741097717000,0.84599054,47.068398,328811219462909,2.5,0
Fix,gps,52.1670284,0.17060718,95.76776123046875,0.79,9.935046,123.5,1741097718000,0.8930845,51.05508,328812207862805,2.5,0
Fix,gps,52.16702827,0.17061908,95.8822021484375,0.72,9.935046,115.7,1741097719000,0.84599054,52.98702,328813226416450,2.5,0
Fix,gps,52.16703043,0.17063214,95.68511962890625,0.86,9.935046,86.5,1741097720000,0.84599054,46.964928,328814218421450,2.5,0
Fix,gps,52.16703154,0.1706442,95.63201904296875,0.81,9.935046,108.7,1741097721000,0.9708244,53.215595,328815212456449,2.5,0
Fix,gps,52.16703249,0.17065573,94.9788818359375,0.75,9.935046,111.7,1741097722000,0.84599054,51.44608,328816213003063,2.5,0
Fix,gps,52.16703255,0.17066927,94.88409423828125,0.76,9.935046,116.8,1741097723000,0.9265528,53.428123,328817221458167,2.5,0
Fix,gps,52.16703379,0.17068173,95.3428955078125,0.78,9.935046,98.8,1741097724000,0.8653323,50.822964,328818211505563,2.5,0
Fix,gps,52.1670359,0.17069668,95.31878662109375,0.79,9.935046,91.8,1741097725000,0.840595,49.679256,328819218149416,2.5,0
Fix,gps,52.16702928,0.17071211,94.3397216796875,0.95,9.935046,131.1,1741097726000,0.8736704,43.911415,328820210297437,2.5,0
Fix,gps,52.16701861,0.17071843,93.707763671875,1.0,9.935046,172.2,1741097727000,0.840595,41.767223,328821226462541,2.5,0
Fix,gps,52.16700964,0.17072334,93.6519775390625,0.78,9.935046,166.8,1741097728000,0.89872134,51.344513,328822212295822,2.5,0
Fix,gps,52.16700089,0.17072592,93.7596435546875,0.76,9.935046,173.5,1741097729000,0.9404786,53.67847,328823222920300,2.5,0
Fix,gps,52.1669921,0.17073116,93.75018310546875,0.8,9.935046,163.3,1741097730000,0.840595,49.060604,328824226524623,2.5,0
Fix,gps,52.1669831,0.17073602,93.74603271484375,0.77,9.935046,158.9,1741097731000,0.9265528,53.04059,328825213981498,2.5,0
Fix,gps,52.16697582,0.17074791,93.68267822265625,0.88,9.935046,140.2,1741097732000,0.840595,45.67472,328826223092799,2.5,0
Fix,gps,52.16696777,0.17075587,93.38323974609375,0.81,9.935046,157.8,1741097733000,0.8653323,49.11432,328827223373684,2.5,0
Fix,gps,52.16695992,0.17076556,92.784423828125,0.81,9.935046,148.1,1741097734000,0.9183681,50.48591,328828224828267,2.5,0
Fix,gps,52.16695273,0.1707734,92.58843994140625,0.81,9.935046,148.3,1741097735000,0.9347727,51.628223,328829218615558,2.5,0
Fix,gps,52.16694441,0.17078002,92.79705810546875,0.75,9.935046,145.3,1741097736000,0.84599054,51.57153,328830211419881,2.5,0
Fix,gps,52.16693512,0.17078655,92.66021728515625,0.78,9.935046,157.8,1741097737000,0.840595,49.99601,328831226163683,2.5,0
Fix,gps,52.16692521,0.17079335,92.19189453125,0.85,9.935046,157.3,1741097738000,0.87091905,47.79379,328832213623214,2.5,0
Fix,gps,52.16691667,0.17079978,91.77008056640625,0.82,9.935046,156.1,1741097739000,0.9596354,52.62506,328833209260713,2.5,0
Fix,gps,52.1669103,0.1708112,92.15771484375,0.83,9.935046,134.3,1741097740000,0.84599054,48.154613,328834221796807,2.5,0
Fix,gps,52.16690509,0.17082374,92.8707275390625,0.78,9.935046,127.8,1741097741000,0.85146934,50.020958,328835208451650,2.5,0
Fix,gps,52.16690064,0.17083564,92.7706298828125,0.76,9.935046,133.6,1741097742000,0.840595,50.94092,328836216812483,2.5,0
Fix,gps,52.16689585,0.17084581,92.76220703125,0.82,9.935046,136.2,1741097743000,0.8905055,49.253807,328837237961858,2.5,0
Fix,gps,52.16689168,0.17085854,92.74041748046875,0.86,9.935046,124.8,1741097744000,0.90972525,48.92413,328838220843732,2.5,0
Fix,gps,52.16688653,0.1708723,93.1785888671875,0.92,9.935046,127.9,1741097745000,0.9596354,48.339035,328839223537846,2.5,0
Fix,gps,52.16687958,0.17088718,93.8543701171875,0.9,9.935046,134.0,1741097746000,0.840595,45.068554,328840222101752,2.5,0
Fix,gps,52.16686921,0.17090104,93.38507080078125,1.2,9.935046,153.4,1741097747000,0.840595,35.859028,328841222339096,2.5,0
Fix,gps,52.16686004,0.17091318,93.20806884765625,1.06,9.935046,149.8,1741097748000,0.840595,39.773087,328842226032897,2.5,0
Fix,gps,52.16685193,0.17092358,93.5927734375,1.0,9.935046,140.2,1741097749000,0.840595,41.42855,328843224614824,2.5,0
Fix,gps,52.1668424,0.17093201,94.3251953125,0.97,9.935046,151.1,1741097750000,0.8792042,43.29368,328844218161074,2.5,0
Fix,gps,52.16683146,0.17093583,94.399169921875,1.07,9.935046,171.0,1741097751000,0.84905833,39.71271,328845221461594,2.5,0
Fix,gps,52.1668224,0.17094027,94.178466796875,0.86,9.935046,174.6,1741097752000,0.840595,46.763893,328846223480969,2.5,0
Fix,gps,52.16681386,0.17094557,93.8192138671875,0.86,9.935046,174.9,1741097753000,0.840595,46.671265,328847221441645,2.5,0
Fix,gps,52.16680326,0.17095112,93.701904296875,0.95,9.935046,166.1,1741097754000,0.9241753,45.050632,328848215803207,2.5,0
Fix,gps,52.16679097,0.1709543,94.072021484375,1.06,9.935046,174.1,1741097755000,0.85146934,39.77155,328849228650551,2.5,0
Fix,gps,52.16678176,0.17096198,94.3172607421875,0.91,9.935046,146.6,1741097756000,0.84599054,45.104614,328850216351748,2.5,0
Fix,gps,52.16677265,0.17096959,93.79168701171875,0.84,9.935046,165.0,1741097757000,0.840595,47.60618,328851212528675,2.5,0
Fix,gps,52.16676385,0.17098123,93.629150390625,0.91,9.935046,153.2,1741097758000,0.89872134,46.149364,328852212128206,2.5,0
Fix,gps,52.16675443,0.17098998,93.41766357421875,0.91,9.935046,166.0,1741097759000,0.89872134,46.219856,328853212408726,2.5,0
Fix,gps,52.16674543,0.17099468,93.1397705078125,0.91,9.935046,172.6,1741097760000,0.84599054,44.869038,328854219696122,2.5,0
Fix,gps,52.16673567,0.17100375,93.76190185546875,0.99,9.935046,161.1,1741097761000,0.840595,41.913162,328855222762840,2.5,0
Fix,gps,52.16672435,0.17100524,94.2855224609375,1.03,9.935046,184.8,1741097762000,0.88481635,41.54433,328856230856694,2.5,0
Fix,gps,52.16671224,0.17100265,94.4892578125,1.15,9.935046,197.1,1741097763000,0.8544004,37.478287,328857220804089,2.5,0
Fix,gps,52.16670182,0.17099838,95.011962890625,1.04,9.935046,199.3,1741097764000,0.8792042,41.264282,328858226175339,2.5,0
Fix,gps,52.1666928,0.17099311,94.32122802734375,0.75,9.935046,209.1,1741097765000,0.840595,51.321903,328859219584297,2.5,0
Fix,gps,52.16668205,0.17098518,94.12646484375,1.0,9.935046,201.8,1741097766000,0.93193346,44.599697,328860224227734,2.5,0
Fix,gps,52.16667143,0.17097763,94.0296630859375,1.09,9.935046,205.9,1741097767000,0.93813646,40.925694,328861226875494,2.5,0
Fix,gps,52.16665956,0.17097102,94.4232177734375,1.09,9.935046,201.7,1741097768000,0.8792042,39.72124,328862218071588,2.5,0
Fix,gps,52.16664761,0.17097017,95.020751953125,1.12,9.935046,188.6,1741097769000,0.9208692,40.33001,328863223317264,2.5,0
Fix,gps,52.16663661,0.17096594,95.0587158203125,1.1,9.935046,202.2,1741097770000,0.9241753,40.27775,328864218095493,2.5,0
Fix,gps,52.16662765,0.17095993,95.5350341796875,1.02,9.935046,204.3,1741097771000,0.8544004,41.23995,328865214545389,2.5,0
Fix,gps,52.16661885,0.17095797,95.74285888671875,0.99,9.935046,191.2,1741097772000,0.8544004,42.127987,328866220658409,2.5,0
Fix,gps,52.16661002,0.1709525,95.80560302734375,1.0,9.935046,198.2,1741097773000,0.9462558,44.155617,328867232807888,2.5,0
Fix,gps,52.16660382,0.17094087,96.20452880859375,0.95,9.935046,232.0,1741097774000,0.84599054,43.188828,328868213980179,2.5,0
Fix,gps,52.16659752,0.17092918,96.10626220703125,0.94,9.935046,225.2,1741097775000,0.88752466,44.99768,328869208894710,2.5,0
Fix,gps,52.16659515,0.17091194,96.378662109375,1.05,9.935046,247.1,1741097776000,1.0290287,46.10805,328870217772470,2.5,0
Fix,gps,52.16659645,0.17090719,96.2818603515625,0.0,9.935046,0.0,1741097777000,0.080622576,,328871209265542,2.5,0
Fix,gps,52.16659695,0.1709067,96.28070068359375,0.0,9.935046,0.0,1741097778000,0.080622576,,328872219847157,2.5,0
Fix,gps,52.16659706,0.17090654,96.28253173828125,0.0,9.935046,0.0,1741097779000,0.080622576,,328873218984656,2.5,0
Fix,gps,52.16659708,0.1709065,96.2835693359375,0.0,9.935046,0.0,1741097780000,0.080622576,,328874214469343,2.5,0
Fix,gps,52.16659709,0.17090647,96.28497314453125,0.0,9.935046,0.0,1741097781000,0.080622576,,328875227143093,2.5,0
Fix,gps,52.16659772,0.17090727,96.41094970703125,0.0,9.935046,0.0,1741097782000,0.9569222,,328876222151374,2.5,0
Fix,gps,52.1665997,0.1709031,96.44268798828125,0.0,9.935046,0.0,1741097783000,0.080622576,,328877223119603,2.5,0
Fix,gps,52.16659987,0.17090148,96.455078125,0.0,9.935046,0.0,1741097784000,0.080622576,,328878227799654,2.5,0
Fix,gps,52.16659992,0.17090107,96.4520263671875,0.0,9.935046,0.0,1741097785000,0.05,,328879257825331,2.5,0
Fix,gps,52.1665992,0.17090154,96.5477294921875,0.0,9.935046,0.0,1741097786000,0.080622576,,328880215825747,2.5,0
Fix,gps,52.16659871,0.17090143,96.54638671875,0.0,9.935046,0.0,1741097787000,0.080622576,,328881215652257,2.5,0
Fix,gps,52.16660022,0.17090252,96.5693359375,0.19,9.935046,66.5,1741097788000,1.1250777,94.09484,328882213422361,2.5,0
Fix,gps,52.16660579,0.17090025,96.48077392578125,0.38,9.935046,51.7,1741097789000,0.85702974,74.31048,328883221577569,2.5,0
Fix,gps,52.16660843,0.17090412,96.0955810546875,0.22,9.935046,73.9,1741097790000,1.0068763,90.54402,328884215920902,2.5,0
Fix,gps,52.1666173,0.17091368,96.52813720703125,0.92,9.935046,38.3,1741097791000,0.8626703,44.362965,328885219236683,2.5,0
Fix,gps,52.16663679,0.17092229,96.6669921875,1.62,9.935046,21.1,1741097792000,0.98812956,30.477528,328886231565224,2.5,0
Fix,gps,52.16665324,0.17093585,97.83197021484375,1.52,9.935046,32.8,1741097793000,0.8683893,29.28434,328887230336266,2.5,0
Fix,gps,52.16666896,0.1709411,98.34906005859375,1.36,9.935046,19.4,1741097794000,0.9220087,33.339336,328888213465796,2.5,0
Fix,gps,52.16668197,0.17094168,99.2271728515625,1.07,9.935046,5.2,1741097795000,0.84599054,39.322514,328889226110431,2.5,0
Fix,gps,52.16669497,0.17094355,99.141845703125,1.06,9.935046,11.9,1741097796000,0.84599054,39.483555,328890216620379,2.5,0
Fix,gps,52.1667052,0.17095211,99.43695068359375,1.16,9.935046,38.3,1741097797000,0.85146934,36.847775,328891214274649,2.5,0
Fix,gps,52.16671575,0.17095799,99.16290283203125,1.07,9.935046,34.4,1741097798000,0.8626703,39.494198,328892227646420,2.5,0
Fix,gps,52.16672361,0.170967,98.84271240234375,1.1,9.935046,34.9,1741097799000,0.9420191,40.189003,328893220896628,2.5,0
Fix,gps,52.16673004,0.17098118,98.43841552734375,1.16,9.935046,58.7,1741097800000,0.84599054,36.83264,328894230862669,2.5,0
Fix,gps,52.16673739,0.17099536,97.902587890625,1.19,9.935046,55.2,1741097801000,0.90801984,36.773315,328895207748971,2.5,0
Fix,gps,52.16674947,0.17100379,98.75994873046875,1.2,9.935046,31.2,1741097802000,0.88481635,36.738148,328896215714752,2.5,0
Fix,gps,52.16676014,0.17101612,99.23565673828125,1.3,9.935046,49.3,1741097803000,0.89872134,34.519115,328897214191158,2.5,0
Fix,gps,52.16677011,0.17102678,99.56744384765625,1.22,9.935046,47.6,1741097804000,0.8653323,35.54679,328898219925376,2.5,0
Fix,gps,52.16677863,0.17103959,100.3560791015625,1.24,9.935046,54.6,1741097805000,0.9102197,36.096893,328899220826053,2.5,0
Fix,gps,52.16678863,0.17105183,101.16455078125,1.24,9.935046,45.8,1741097806000,1.034698,40.163143,328900206932042,2.5,0
Fix,gps,52.16679568,0.17106132,100.50396728515625,1.15,9.935046,42.5,1741097807000,0.9140022,37.846073,328901223087979,2.5,0
Fix,gps,52.16680642,0.17106175,101.20989990234375,1.18,9.935046,24.1,1741097808000,1.0264989,41.674427,328902240152822,2.5,0
Fix,gps,52.16681686,0.17106096,100.87322998046875,1.09,9.935046,12.5,1741097809000,0.93600214,40.358395,328903225441780,2.5,0
Fix,gps,52.16682802,0.17105905,101.60858154296875,1.05,9.935046,12.2,1741097810000,0.9462558,42.581234,328904222403551,2.5,0
Fix,gps,52.16683889,0.17105524,101.6378173828125,1.05,9.935046,13.0,1741097811000,0.840595,39.815098,328905228321936,2.5,0
Fix,gps,52.16684894,0.17104918,101.5050048828125,1.06,9.935046,353.0,1741097812000,0.8653323,40.067276,328906218680217,2.5,0
Fix,gps,52.16685688,0.17104517,100.9144287109375,0.98,9.935046,0.5,1741097813000,0.840595,42.2869,328907222926831,2.5,0
Fix,gps,52.16686544,0.17103944,100.72479248046875,1.02,9.935046,354.4,1741097814000,0.85146934,40.931976,328908222607664,2.5,0
Fix,gps,52.16687386,0.17103038,100.7989501953125,1.05,9.935046,333.4,1741097815000,0.9102197,41.268417,328909216092872,2.5,0
Fix,gps,52.16688128,0.1710216,101.0697021484375,1.0,9.935046,330.2,1741097816000,0.91263354,43.15269,328910215442142,2.5,0
Fix,gps,52.16689122,0.17101722,100.7994384765625,1.09,9.935046,351.7,1741097817000,0.9200543,39.820004,328911219290631,2.5,0
Fix,gps,52.16689964,0.17100834,100.7630615234375,1.03,9.935046,335.5,1741097818000,0.9291394,43.591263,328912225577871,2.5,0
